id,student_id,word_id,correct,created_at,updated_at,word_test_id
1862,11,1521,false,2020-10-19 12:55:04 +0900,2020-10-19 12:55:04 +0900,118
1863,11,1606,false,2020-10-19 12:55:10 +0900,2020-10-19 12:55:10 +0900,118
1864,11,1250,true,2020-10-19 12:55:14 +0900,2020-10-19 12:55:14 +0900,118
1865,11,1335,false,2020-10-19 12:55:19 +0900,2020-10-19 12:55:19 +0900,118
1866,11,1655,true,2020-10-19 12:55:24 +0900,2020-10-19 12:55:24 +0900,118
1867,11,1420,false,2020-10-19 12:55:29 +0900,2020-10-19 12:55:29 +0900,118
1868,11,1274,true,2020-10-19 12:55:32 +0900,2020-10-19 12:55:32 +0900,118
1869,11,1505,true,2020-10-19 12:55:36 +0900,2020-10-19 12:55:36 +0900,118
1870,11,1359,true,2020-10-19 12:55:41 +0900,2020-10-19 12:55:41 +0900,118
1871,11,1679,false,2020-10-19 12:55:46 +0900,2020-10-19 12:55:46 +0900,118
1872,11,1590,true,2020-10-19 12:55:51 +0900,2020-10-19 12:55:51 +0900,118
1873,11,1444,true,2020-10-19 12:55:56 +0900,2020-10-19 12:55:56 +0900,118
1874,11,1258,false,2020-10-19 12:56:01 +0900,2020-10-19 12:56:01 +0900,118
1875,11,1489,true,2020-10-19 12:56:05 +0900,2020-10-19 12:56:05 +0900,118
1876,11,1343,true,2020-10-19 12:56:10 +0900,2020-10-19 12:56:10 +0900,118
1877,11,1663,true,2020-10-19 12:56:14 +0900,2020-10-19 12:56:14 +0900,118
1878,11,1574,false,2020-10-19 12:56:19 +0900,2020-10-19 12:56:19 +0900,118
1879,11,1428,true,2020-10-19 12:56:23 +0900,2020-10-19 12:56:23 +0900,118
1880,11,1625,true,2020-10-19 12:56:28 +0900,2020-10-19 12:56:28 +0900,118
1881,11,1475,true,2020-10-19 12:56:32 +0900,2020-10-19 12:56:32 +0900,118
1882,11,1649,false,2020-10-19 12:56:37 +0900,2020-10-19 12:56:37 +0900,118
1883,11,1560,true,2020-10-19 12:56:41 +0900,2020-10-19 12:56:41 +0900,118
1884,11,1204,true,2020-10-19 12:56:45 +0900,2020-10-19 12:56:45 +0900,118
1885,11,1289,true,2020-10-19 12:56:49 +0900,2020-10-19 12:56:49 +0900,118
1886,11,1374,true,2020-10-19 12:56:53 +0900,2020-10-19 12:56:53 +0900,118
1887,11,1228,true,2020-10-19 12:56:57 +0900,2020-10-19 12:56:57 +0900,118
1888,11,1459,false,2020-10-19 12:57:02 +0900,2020-10-19 12:57:02 +0900,118
1889,11,1313,true,2020-10-19 12:57:06 +0900,2020-10-19 12:57:06 +0900,118
1890,11,1633,true,2020-10-19 12:57:10 +0900,2020-10-19 12:57:10 +0900,118
1891,11,1544,true,2020-10-19 12:57:15 +0900,2020-10-19 12:57:15 +0900,118
1892,11,1398,true,2020-10-19 12:57:19 +0900,2020-10-19 12:57:19 +0900,118
1893,11,1483,false,2020-10-19 12:57:24 +0900,2020-10-19 12:57:24 +0900,118
1894,11,1568,true,2020-10-19 12:57:27 +0900,2020-10-19 12:57:27 +0900,118
1895,11,1212,false,2020-10-19 12:57:32 +0900,2020-10-19 12:57:32 +0900,118
1896,11,1297,true,2020-10-19 12:57:37 +0900,2020-10-19 12:57:37 +0900,118
1897,11,1617,true,2020-10-19 12:57:40 +0900,2020-10-19 12:57:40 +0900,118
1898,11,1382,true,2020-10-19 12:57:45 +0900,2020-10-19 12:57:45 +0900,118
1899,11,1236,false,2020-10-19 12:57:50 +0900,2020-10-19 12:57:50 +0900,118
1900,11,1847,true,2020-10-19 19:58:24 +0900,2020-10-19 19:58:24 +0900,119
1901,11,1971,true,2020-10-19 19:58:28 +0900,2020-10-19 19:58:28 +0900,119
1902,11,1700,true,2020-10-19 19:58:32 +0900,2020-10-19 19:58:32 +0900,119
1903,11,1785,true,2020-10-19 19:58:36 +0900,2020-10-19 19:58:36 +0900,119
1904,11,2016,true,2020-10-19 19:58:41 +0900,2020-10-19 19:58:41 +0900,119
1905,11,1870,true,2020-10-19 19:58:45 +0900,2020-10-19 19:58:45 +0900,119
1906,11,1724,true,2020-10-19 19:58:50 +0900,2020-10-19 19:58:50 +0900,119
1907,11,1955,true,2020-10-19 19:58:53 +0900,2020-10-19 19:58:53 +0900,119
1908,11,1769,false,2020-10-19 19:58:58 +0900,2020-10-19 19:58:58 +0900,119
1909,11,1854,false,2020-10-19 19:59:03 +0900,2020-10-19 19:59:03 +0900,119
1910,11,1708,true,2020-10-19 19:59:08 +0900,2020-10-19 19:59:08 +0900,119
1911,11,1939,true,2020-10-19 19:59:12 +0900,2020-10-19 19:59:12 +0900,119
1912,11,1793,false,2020-10-19 19:59:17 +0900,2020-10-19 19:59:17 +0900,119
1913,11,1878,true,2020-10-19 19:59:21 +0900,2020-10-19 19:59:21 +0900,119
1914,11,1963,false,2020-10-19 19:59:26 +0900,2020-10-19 19:59:26 +0900,119
1915,11,1692,false,2020-10-19 19:59:32 +0900,2020-10-19 19:59:32 +0900,119
1916,11,1777,true,2020-10-19 19:59:47 +0900,2020-10-19 19:59:47 +0900,119
1917,11,1716,true,2020-10-19 19:59:47 +0900,2020-10-19 19:59:47 +0900,119
1918,11,1862,true,2020-10-19 19:59:47 +0900,2020-10-19 19:59:47 +0900,119
1919,11,1947,true,2020-10-19 19:59:49 +0900,2020-10-19 19:59:49 +0900,119
1920,11,1801,true,2020-10-19 19:59:53 +0900,2020-10-19 19:59:53 +0900,119
1921,11,1886,true,2020-10-19 19:59:56 +0900,2020-10-19 19:59:56 +0900,119
1922,11,1824,true,2020-10-19 20:00:01 +0900,2020-10-19 20:00:01 +0900,119
1923,11,1909,true,2020-10-19 20:00:05 +0900,2020-10-19 20:00:05 +0900,119
1924,11,1763,true,2020-10-19 20:00:09 +0900,2020-10-19 20:00:09 +0900,119
1925,11,1994,false,2020-10-19 20:00:14 +0900,2020-10-19 20:00:14 +0900,119
1926,11,1848,true,2020-10-19 20:00:19 +0900,2020-10-19 20:00:19 +0900,119
1927,11,1893,false,2020-10-19 20:00:24 +0900,2020-10-19 20:00:24 +0900,119
1928,11,1747,false,2020-10-19 20:00:29 +0900,2020-10-19 20:00:29 +0900,119
1929,11,1978,true,2020-10-19 20:00:34 +0900,2020-10-19 20:00:34 +0900,119
1930,11,1832,false,2020-10-19 20:00:39 +0900,2020-10-19 20:00:39 +0900,119
1931,11,1917,true,2020-10-19 20:00:43 +0900,2020-10-19 20:00:43 +0900,119
1932,11,2002,false,2020-10-19 20:00:47 +0900,2020-10-19 20:00:47 +0900,119
1933,11,1731,false,2020-10-19 20:00:52 +0900,2020-10-19 20:00:52 +0900,119
1934,11,1816,false,2020-10-19 20:00:57 +0900,2020-10-19 20:00:57 +0900,119
1935,11,1901,false,2020-10-19 20:01:02 +0900,2020-10-19 20:01:02 +0900,119
1936,11,1755,true,2020-10-19 20:01:06 +0900,2020-10-19 20:01:06 +0900,119
1937,11,1986,false,2020-10-19 20:01:11 +0900,2020-10-19 20:01:11 +0900,119
1938,11,1840,false,2020-10-19 20:01:16 +0900,2020-10-19 20:01:16 +0900,119
1939,11,1925,false,2020-10-19 20:01:22 +0900,2020-10-19 20:01:22 +0900,119
1940,11,2010,false,2020-10-19 20:01:27 +0900,2020-10-19 20:01:27 +0900,119
1941,11,1739,true,2020-10-19 20:01:31 +0900,2020-10-19 20:01:31 +0900,119
1942,11,1887,true,2020-10-19 20:01:35 +0900,2020-10-19 20:01:35 +0900,119
1943,11,1972,false,2020-10-19 20:01:40 +0900,2020-10-19 20:01:40 +0900,119
1944,11,1701,true,2020-10-19 20:01:44 +0900,2020-10-19 20:01:44 +0900,119
1945,11,1932,false,2020-10-19 20:01:49 +0900,2020-10-19 20:01:49 +0900,119
1946,11,1786,true,2020-10-19 20:01:52 +0900,2020-10-19 20:01:52 +0900,119
1947,11,2017,false,2020-10-19 20:01:57 +0900,2020-10-19 20:01:57 +0900,119
1948,11,1871,true,2020-10-19 20:02:01 +0900,2020-10-19 20:02:01 +0900,119
1949,11,1725,true,2020-10-19 20:02:05 +0900,2020-10-19 20:02:05 +0900,119
1950,9,4764,false,2020-10-19 20:07:19 +0900,2020-10-19 20:07:19 +0900,120
1951,9,4748,false,2020-10-19 20:07:25 +0900,2020-10-19 20:07:25 +0900,121
1952,9,4833,false,2020-10-19 20:07:33 +0900,2020-10-19 20:07:33 +0900,122
1953,9,4795,true,2020-10-19 20:07:39 +0900,2020-10-19 20:07:39 +0900,123
1954,9,4779,true,2020-10-19 20:07:43 +0900,2020-10-19 20:07:43 +0900,123
1955,9,4787,true,2020-10-19 20:07:47 +0900,2020-10-19 20:07:47 +0900,123
1956,9,4811,true,2020-10-19 20:07:52 +0900,2020-10-19 20:07:52 +0900,123
1957,9,4773,false,2020-10-19 20:07:56 +0900,2020-10-19 20:07:56 +0900,123
1958,9,4757,true,2020-10-19 20:08:01 +0900,2020-10-19 20:08:01 +0900,123
1959,9,4741,false,2020-10-19 20:08:05 +0900,2020-10-19 20:08:05 +0900,123
1960,9,4826,false,2020-10-19 20:08:10 +0900,2020-10-19 20:08:10 +0900,123
1961,9,4765,false,2020-10-19 20:08:15 +0900,2020-10-19 20:08:15 +0900,123
1962,9,4749,true,2020-10-19 20:08:19 +0900,2020-10-19 20:08:19 +0900,123
1963,9,4834,true,2020-10-19 20:08:23 +0900,2020-10-19 20:08:23 +0900,123
1964,9,4796,true,2020-10-19 20:08:27 +0900,2020-10-19 20:08:27 +0900,123
1965,9,4780,true,2020-10-19 20:08:32 +0900,2020-10-19 20:08:32 +0900,123
1966,9,4788,true,2020-10-19 20:08:36 +0900,2020-10-19 20:08:36 +0900,123
1967,9,4812,true,2020-10-19 20:08:41 +0900,2020-10-19 20:08:41 +0900,123
1968,9,4835,true,2020-10-19 20:08:45 +0900,2020-10-19 20:08:45 +0900,123
1969,9,4774,true,2020-10-19 20:08:48 +0900,2020-10-19 20:08:48 +0900,123
1970,9,4819,true,2020-10-19 20:08:53 +0900,2020-10-19 20:08:53 +0900,123
1971,9,4758,true,2020-10-19 20:08:57 +0900,2020-10-19 20:08:57 +0900,123
1972,9,4742,true,2020-10-19 20:09:01 +0900,2020-10-19 20:09:01 +0900,123
1973,9,4827,false,2020-10-19 20:09:06 +0900,2020-10-19 20:09:06 +0900,123
1974,9,4766,false,2020-10-19 20:09:10 +0900,2020-10-19 20:09:10 +0900,123
1975,9,4750,true,2020-10-19 20:09:14 +0900,2020-10-19 20:09:14 +0900,123
1976,9,4797,false,2020-10-19 20:09:19 +0900,2020-10-19 20:09:19 +0900,123
1977,9,4781,true,2020-10-19 20:09:24 +0900,2020-10-19 20:09:24 +0900,123
1978,9,4805,true,2020-10-19 20:09:28 +0900,2020-10-19 20:09:28 +0900,123
1979,9,4789,false,2020-10-19 20:09:33 +0900,2020-10-19 20:09:33 +0900,123
1980,9,4813,false,2020-10-19 20:09:38 +0900,2020-10-19 20:09:38 +0900,123
1981,9,4751,false,2020-10-19 20:09:43 +0900,2020-10-19 20:09:43 +0900,123
1982,9,4836,true,2020-10-19 20:09:47 +0900,2020-10-19 20:09:47 +0900,123
1983,9,4775,true,2020-10-19 20:09:52 +0900,2020-10-19 20:09:52 +0900,123
1984,9,4820,false,2020-10-19 20:09:56 +0900,2020-10-19 20:09:56 +0900,123
1985,9,4759,true,2020-10-19 20:10:00 +0900,2020-10-19 20:10:00 +0900,123
1986,9,4743,false,2020-10-19 20:10:05 +0900,2020-10-19 20:10:05 +0900,123
1987,9,4828,true,2020-10-19 20:10:10 +0900,2020-10-19 20:10:10 +0900,123
1988,9,4767,true,2020-10-19 20:10:14 +0900,2020-10-19 20:10:14 +0900,123
1989,9,4814,true,2020-10-19 20:10:19 +0900,2020-10-19 20:10:19 +0900,123
1990,9,4798,false,2020-10-19 20:10:23 +0900,2020-10-19 20:10:23 +0900,123
1991,9,4782,true,2020-10-19 20:10:28 +0900,2020-10-19 20:10:28 +0900,123
1992,9,4806,true,2020-10-19 20:10:32 +0900,2020-10-19 20:10:32 +0900,123
1993,9,4790,true,2020-10-19 20:10:36 +0900,2020-10-19 20:10:36 +0900,123
1994,9,4752,false,2020-10-19 20:10:41 +0900,2020-10-19 20:10:41 +0900,123
1995,9,4821,true,2020-10-19 20:10:45 +0900,2020-10-19 20:10:45 +0900,123
1996,9,4760,true,2020-10-19 20:10:49 +0900,2020-10-19 20:10:49 +0900,123
1997,9,4744,true,2020-10-19 20:10:53 +0900,2020-10-19 20:10:53 +0900,123
1998,9,4829,true,2020-10-19 20:10:57 +0900,2020-10-19 20:10:57 +0900,123
1999,9,4768,false,2020-10-19 20:11:01 +0900,2020-10-19 20:11:01 +0900,123
2000,9,4815,true,2020-10-19 20:11:05 +0900,2020-10-19 20:11:05 +0900,123
2001,9,4799,true,2020-10-19 20:11:09 +0900,2020-10-19 20:11:09 +0900,123
2002,9,4783,true,2020-10-19 20:11:13 +0900,2020-10-19 20:11:13 +0900,123
2003,9,4807,true,2020-10-19 20:11:45 +0900,2020-10-19 20:11:45 +0900,124
2004,9,4791,false,2020-10-19 20:11:49 +0900,2020-10-19 20:11:49 +0900,124
2005,9,4753,true,2020-10-19 20:11:54 +0900,2020-10-19 20:11:54 +0900,124
2006,9,4777,true,2020-10-19 20:11:58 +0900,2020-10-19 20:11:58 +0900,124
2007,9,4737,true,2020-10-19 20:12:02 +0900,2020-10-19 20:12:02 +0900,124
2008,9,4822,false,2020-10-19 20:12:06 +0900,2020-10-19 20:12:06 +0900,124
2009,9,4761,true,2020-10-19 20:12:10 +0900,2020-10-19 20:12:10 +0900,124
2010,9,4745,false,2020-10-19 20:12:15 +0900,2020-10-19 20:12:15 +0900,124
2011,9,4830,false,2020-10-19 20:12:19 +0900,2020-10-19 20:12:19 +0900,124
2012,9,4769,true,2020-10-19 20:12:23 +0900,2020-10-19 20:12:23 +0900,124
2013,9,4816,true,2020-10-19 20:12:27 +0900,2020-10-19 20:12:27 +0900,124
2014,9,4800,false,2020-10-19 20:12:31 +0900,2020-10-19 20:12:31 +0900,124
2015,9,4784,true,2020-10-19 20:12:35 +0900,2020-10-19 20:12:35 +0900,124
2016,9,4808,false,2020-10-19 20:12:40 +0900,2020-10-19 20:12:40 +0900,124
2017,9,4792,true,2020-10-19 20:12:44 +0900,2020-10-19 20:12:44 +0900,124
2018,9,4754,true,2020-10-19 20:12:48 +0900,2020-10-19 20:12:48 +0900,124
2019,9,4738,true,2020-10-19 20:12:52 +0900,2020-10-19 20:12:52 +0900,124
2020,9,4823,false,2020-10-19 20:12:56 +0900,2020-10-19 20:12:56 +0900,124
2021,9,4762,false,2020-10-19 20:13:01 +0900,2020-10-19 20:13:01 +0900,124
2022,9,4746,false,2020-10-19 20:13:06 +0900,2020-10-19 20:13:06 +0900,124
2023,9,4831,true,2020-10-19 20:13:10 +0900,2020-10-19 20:13:10 +0900,124
2024,9,4770,true,2020-10-19 20:13:13 +0900,2020-10-19 20:13:13 +0900,124
2025,9,4817,true,2020-10-19 20:13:17 +0900,2020-10-19 20:13:17 +0900,124
2026,9,4801,true,2020-10-19 20:13:22 +0900,2020-10-19 20:13:22 +0900,124
2027,9,4785,false,2020-10-19 20:13:26 +0900,2020-10-19 20:13:26 +0900,124
2028,9,4755,false,2020-10-19 20:13:31 +0900,2020-10-19 20:13:31 +0900,124
2029,9,4739,true,2020-10-19 20:13:36 +0900,2020-10-19 20:13:36 +0900,124
2030,9,4824,true,2020-10-19 20:13:39 +0900,2020-10-19 20:13:39 +0900,124
2031,9,4763,false,2020-10-19 20:13:44 +0900,2020-10-19 20:13:44 +0900,124
2032,9,4832,false,2020-10-19 20:13:49 +0900,2020-10-19 20:13:49 +0900,124
2033,9,4771,true,2020-10-19 20:13:53 +0900,2020-10-19 20:13:53 +0900,124
2034,9,4772,false,2020-10-19 20:13:57 +0900,2020-10-19 20:13:57 +0900,124
2035,9,4756,true,2020-10-19 20:14:01 +0900,2020-10-19 20:14:01 +0900,124
2036,9,4740,true,2020-10-19 20:14:06 +0900,2020-10-19 20:14:06 +0900,124
2037,9,4825,false,2020-10-19 20:14:11 +0900,2020-10-19 20:14:11 +0900,124
2038,9,4764,true,2020-10-19 20:14:14 +0900,2020-10-19 20:14:14 +0900,124
2039,9,4748,true,2020-10-19 20:14:19 +0900,2020-10-19 20:14:19 +0900,124
2040,9,4833,true,2020-10-19 20:14:23 +0900,2020-10-19 20:14:23 +0900,124
2041,9,4795,false,2020-10-19 20:14:28 +0900,2020-10-19 20:14:28 +0900,124
2042,9,4779,true,2020-10-19 20:14:32 +0900,2020-10-19 20:14:32 +0900,124
2043,9,4803,true,2020-10-19 20:14:37 +0900,2020-10-19 20:14:37 +0900,124
2044,9,4787,true,2020-10-19 20:14:40 +0900,2020-10-19 20:14:40 +0900,124
2045,9,4811,true,2020-10-19 20:14:44 +0900,2020-10-19 20:14:44 +0900,124
2046,9,4773,true,2020-10-19 20:14:48 +0900,2020-10-19 20:14:48 +0900,124
2047,9,4757,true,2020-10-19 20:14:52 +0900,2020-10-19 20:14:52 +0900,124
2048,9,4741,false,2020-10-19 20:14:57 +0900,2020-10-19 20:14:57 +0900,124
2049,9,4826,true,2020-10-19 20:15:02 +0900,2020-10-19 20:15:02 +0900,124
2050,9,4765,true,2020-10-19 20:15:06 +0900,2020-10-19 20:15:06 +0900,124
2051,9,4749,true,2020-10-19 20:15:10 +0900,2020-10-19 20:15:10 +0900,124
2052,9,4834,true,2020-10-19 20:15:14 +0900,2020-10-19 20:15:14 +0900,124
2053,11,29,true,2020-10-19 21:30:07 +0900,2020-10-19 21:30:07 +0900,125
2054,11,13,true,2020-10-19 21:30:11 +0900,2020-10-19 21:30:11 +0900,125
2055,11,37,true,2020-10-19 21:30:16 +0900,2020-10-19 21:30:16 +0900,125
2056,11,554,true,2020-10-19 21:30:20 +0900,2020-10-19 21:30:20 +0900,125
2057,11,538,true,2020-10-19 21:30:23 +0900,2020-10-19 21:30:23 +0900,125
2058,11,562,true,2020-10-19 21:30:27 +0900,2020-10-19 21:30:27 +0900,125
2059,11,508,true,2020-10-19 21:30:31 +0900,2020-10-19 21:30:31 +0900,125
2060,11,593,true,2020-10-19 21:30:35 +0900,2020-10-19 21:30:35 +0900,125
2061,11,532,true,2020-10-19 21:30:39 +0900,2020-10-19 21:30:39 +0900,125
2062,11,577,true,2020-10-19 21:30:43 +0900,2020-10-19 21:30:43 +0900,125
2063,11,516,false,2020-10-19 21:30:48 +0900,2020-10-19 21:30:48 +0900,125
2064,11,162,true,2020-10-19 21:30:52 +0900,2020-10-19 21:30:52 +0900,125
2065,11,539,true,2020-10-19 21:30:57 +0900,2020-10-19 21:30:57 +0900,125
2066,11,393,true,2020-10-19 21:31:01 +0900,2020-10-19 21:31:01 +0900,125
2067,11,478,true,2020-10-19 21:31:04 +0900,2020-10-19 21:31:04 +0900,125
2068,11,440,true,2020-10-19 21:31:09 +0900,2020-10-19 21:31:09 +0900,125
2069,11,525,true,2020-10-19 21:31:13 +0900,2020-10-19 21:31:13 +0900,125
2070,11,23,true,2020-10-19 21:31:17 +0900,2020-10-19 21:31:17 +0900,125
2071,11,169,true,2020-10-19 21:31:22 +0900,2020-10-19 21:31:22 +0900,125
2072,11,108,true,2020-10-19 21:31:26 +0900,2020-10-19 21:31:26 +0900,125
2073,11,254,true,2020-10-19 21:31:30 +0900,2020-10-19 21:31:30 +0900,125
2074,11,339,false,2020-10-19 21:31:35 +0900,2020-10-19 21:31:35 +0900,125
2075,11,193,true,2020-10-19 21:31:40 +0900,2020-10-19 21:31:40 +0900,125
2076,11,424,true,2020-10-19 21:31:43 +0900,2020-10-19 21:31:43 +0900,125
2077,11,278,true,2020-10-19 21:31:48 +0900,2020-10-19 21:31:48 +0900,125
2078,11,509,true,2020-10-19 21:31:51 +0900,2020-10-19 21:31:51 +0900,125
2079,11,7,true,2020-10-19 21:31:56 +0900,2020-10-19 21:31:56 +0900,125
2080,11,363,true,2020-10-19 21:32:00 +0900,2020-10-19 21:32:00 +0900,125
2081,11,92,true,2020-10-19 21:32:04 +0900,2020-10-19 21:32:04 +0900,125
2082,11,594,true,2020-10-19 21:32:08 +0900,2020-10-19 21:32:08 +0900,125
2083,11,448,true,2020-10-19 21:32:12 +0900,2020-10-19 21:32:12 +0900,125
2084,11,533,true,2020-10-19 21:32:17 +0900,2020-10-19 21:32:17 +0900,125
2085,11,31,true,2020-10-19 21:32:21 +0900,2020-10-19 21:32:21 +0900,125
2086,11,177,true,2020-10-19 21:32:24 +0900,2020-10-19 21:32:24 +0900,125
2087,11,116,true,2020-10-19 21:32:28 +0900,2020-10-19 21:32:28 +0900,125
2088,11,262,true,2020-10-19 21:32:32 +0900,2020-10-19 21:32:32 +0900,125
2089,11,493,true,2020-10-19 21:32:36 +0900,2020-10-19 21:32:36 +0900,125
2090,11,347,true,2020-10-19 21:32:40 +0900,2020-10-19 21:32:40 +0900,125
2091,11,201,true,2020-10-19 21:32:44 +0900,2020-10-19 21:32:44 +0900,125
2092,11,578,true,2020-10-19 21:32:48 +0900,2020-10-19 21:32:48 +0900,125
2093,11,432,true,2020-10-19 21:32:52 +0900,2020-10-19 21:32:52 +0900,125
2094,11,286,true,2020-10-19 21:32:56 +0900,2020-10-19 21:32:56 +0900,125
2095,11,517,true,2020-10-19 21:33:00 +0900,2020-10-19 21:33:00 +0900,125
2096,11,15,true,2020-10-19 21:33:04 +0900,2020-10-19 21:33:04 +0900,125
2097,11,100,false,2020-10-19 21:33:09 +0900,2020-10-19 21:33:09 +0900,125
2098,11,331,true,2020-10-19 21:33:13 +0900,2020-10-19 21:33:13 +0900,125
2099,11,39,true,2020-10-19 21:33:17 +0900,2020-10-19 21:33:17 +0900,125
2100,11,185,true,2020-10-19 21:33:20 +0900,2020-10-19 21:33:20 +0900,125
2101,11,416,true,2020-10-19 21:33:24 +0900,2020-10-19 21:33:24 +0900,125
2102,11,270,true,2020-10-19 21:33:28 +0900,2020-10-19 21:33:28 +0900,125
2103,16,4818,true,2020-10-20 15:03:33 +0900,2020-10-20 15:03:33 +0900,126
2104,16,4778,true,2020-10-20 15:03:37 +0900,2020-10-20 15:03:37 +0900,126
2105,16,4802,true,2020-10-20 15:03:41 +0900,2020-10-20 15:03:41 +0900,126
2106,16,4786,true,2020-10-20 15:03:45 +0900,2020-10-20 15:03:45 +0900,126
2107,16,4794,true,2020-10-20 15:03:50 +0900,2020-10-20 15:03:50 +0900,126
2108,16,4780,true,2020-10-20 15:03:54 +0900,2020-10-20 15:03:54 +0900,126
2109,16,4804,true,2020-10-20 15:03:58 +0900,2020-10-20 15:03:58 +0900,126
2110,16,4788,false,2020-10-20 15:04:03 +0900,2020-10-20 15:04:03 +0900,126
2111,16,4812,true,2020-10-20 15:04:07 +0900,2020-10-20 15:04:07 +0900,126
2112,16,4796,false,2020-10-20 15:04:11 +0900,2020-10-20 15:04:11 +0900,126
2113,16,4918,true,2020-10-20 15:04:57 +0900,2020-10-20 15:04:57 +0900,127
2114,16,4878,true,2020-10-20 15:05:01 +0900,2020-10-20 15:05:01 +0900,127
2115,16,4902,true,2020-10-20 15:05:06 +0900,2020-10-20 15:05:06 +0900,127
2116,16,4886,true,2020-10-20 15:05:10 +0900,2020-10-20 15:05:10 +0900,127
2117,16,4910,true,2020-10-20 15:05:14 +0900,2020-10-20 15:05:14 +0900,127
2118,16,4894,true,2020-10-20 15:05:18 +0900,2020-10-20 15:05:18 +0900,127
2119,16,4856,true,2020-10-20 15:05:22 +0900,2020-10-20 15:05:22 +0900,127
2120,16,4840,true,2020-10-20 15:05:27 +0900,2020-10-20 15:05:27 +0900,127
2121,16,4925,true,2020-10-20 15:05:31 +0900,2020-10-20 15:05:31 +0900,127
2122,16,4864,true,2020-10-20 15:05:35 +0900,2020-10-20 15:05:35 +0900,127
2123,16,1641,false,2020-10-20 15:07:05 +0900,2020-10-20 15:07:05 +0900,128
2124,16,1575,true,2020-10-20 15:07:09 +0900,2020-10-20 15:07:09 +0900,128
2125,16,1429,true,2020-10-20 15:07:13 +0900,2020-10-20 15:07:13 +0900,128
2126,16,1514,false,2020-10-20 15:07:17 +0900,2020-10-20 15:07:17 +0900,128
2127,16,1599,true,2020-10-20 15:07:21 +0900,2020-10-20 15:07:21 +0900,128
2128,16,1243,true,2020-10-20 15:07:26 +0900,2020-10-20 15:07:26 +0900,128
2129,16,1328,true,2020-10-20 15:07:30 +0900,2020-10-20 15:07:30 +0900,128
2130,16,1413,true,2020-10-20 15:07:34 +0900,2020-10-20 15:07:34 +0900,128
2131,16,1267,true,2020-10-20 15:07:39 +0900,2020-10-20 15:07:39 +0900,128
2132,16,1498,true,2020-10-20 15:07:43 +0900,2020-10-20 15:07:43 +0900,128
2133,16,4758,false,2020-10-20 16:58:42 +0900,2020-10-20 16:58:42 +0900,129
2134,16,4742,true,2020-10-20 16:58:46 +0900,2020-10-20 16:58:46 +0900,129
2135,16,4827,true,2020-10-20 16:58:50 +0900,2020-10-20 16:58:50 +0900,129
2136,16,4766,true,2020-10-20 16:58:54 +0900,2020-10-20 16:58:54 +0900,129
2137,16,4750,true,2020-10-20 16:58:58 +0900,2020-10-20 16:58:58 +0900,129
2138,16,4835,true,2020-10-20 16:59:02 +0900,2020-10-20 16:59:02 +0900,129
2139,16,4774,true,2020-10-20 16:59:06 +0900,2020-10-20 16:59:06 +0900,129
2140,16,4819,true,2020-10-20 16:59:10 +0900,2020-10-20 16:59:10 +0900,129
2141,16,4781,false,2020-10-20 16:59:15 +0900,2020-10-20 16:59:15 +0900,129
2142,16,4805,true,2020-10-20 16:59:20 +0900,2020-10-20 16:59:20 +0900,129
2143,16,4848,true,2020-10-20 17:21:47 +0900,2020-10-20 17:21:47 +0900,130
2144,16,4933,true,2020-10-20 17:21:52 +0900,2020-10-20 17:21:52 +0900,130
2145,16,4872,true,2020-10-20 17:21:56 +0900,2020-10-20 17:21:56 +0900,130
2146,16,4879,true,2020-10-20 17:22:00 +0900,2020-10-20 17:22:00 +0900,130
2147,16,4903,true,2020-10-20 17:22:05 +0900,2020-10-20 17:22:05 +0900,130
2148,16,4887,true,2020-10-20 17:22:09 +0900,2020-10-20 17:22:09 +0900,130
2149,16,4911,true,2020-10-20 17:22:13 +0900,2020-10-20 17:22:13 +0900,130
2150,16,4895,false,2020-10-20 17:22:18 +0900,2020-10-20 17:22:18 +0900,130
2151,16,4857,true,2020-10-20 17:22:22 +0900,2020-10-20 17:22:22 +0900,130
2152,16,4841,false,2020-10-20 17:22:27 +0900,2020-10-20 17:22:27 +0900,130
2153,11,1158,true,2020-10-20 18:06:59 +0900,2020-10-20 18:06:59 +0900,131
2154,11,767,true,2020-10-20 18:07:04 +0900,2020-10-20 18:07:04 +0900,131
2155,11,621,true,2020-10-20 18:07:08 +0900,2020-10-20 18:07:08 +0900,131
2156,11,852,true,2020-10-20 18:07:12 +0900,2020-10-20 18:07:12 +0900,131
2157,11,706,true,2020-10-20 18:07:16 +0900,2020-10-20 18:07:16 +0900,131
2158,11,937,true,2020-10-20 18:07:21 +0900,2020-10-20 18:07:21 +0900,131
2159,11,1057,false,2020-10-20 18:07:25 +0900,2020-10-20 18:07:25 +0900,131
2160,11,791,true,2020-10-20 18:07:30 +0900,2020-10-20 18:07:30 +0900,131
2161,11,1022,true,2020-10-20 18:07:35 +0900,2020-10-20 18:07:35 +0900,131
2162,11,1142,true,2020-10-20 18:07:40 +0900,2020-10-20 18:07:40 +0900,131
2163,11,876,true,2020-10-20 18:07:43 +0900,2020-10-20 18:07:43 +0900,131
2164,11,961,true,2020-10-20 18:07:48 +0900,2020-10-20 18:07:48 +0900,131
2165,11,1081,true,2020-10-20 18:07:53 +0900,2020-10-20 18:07:53 +0900,131
2166,11,605,true,2020-10-20 18:07:57 +0900,2020-10-20 18:07:57 +0900,131
